,xs,ys,artists,songs
7985,2.2901359753469603,-3.0017182383372814,The Tyde,All My Bastard Children
7986,3.27237828584682,5.366784194497844,The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra,The Rumble
7987,-6.295764650150404,-4.722928744596729,Glenn Jones,Feels Good
7988,0.19129130299272434,-3.952622803826989,Candy Dulfer,Sunrise
7989,-2.851174304490665,6.6564034175396065,Darude,Label This!
7990,-2.9710801411748995,-4.063819121335443,Nate Dogg,Stone Cold
7991,-3.3722309729530737,1.662535829484135,D1,Ongie Bongie
7992,-2.4169784372345036,4.641785581145223,Hoobastank,Remember Me
7993,-5.274409687759658,4.6542664045782525,Sentidos Opuestos,La Vida
7994,3.378306535061168,0.4163109111276109,Itzhak Perlman/Pittsburgh Symphony Orchestra/Andr Previn,Suite for Violin and Orchestra in A minor_ Op. 10 (Suite im alten Stil) (1995 Digital Remaster): III.   Tempo giusto
7995,3.6123303525635335,-1.4995640100186185,Kingspade,The Krowning
7996,-6.670809040911788,5.978327310926277,Nancys Rubias,No estas curada
7997,6.505710828420051,0.6694221062010733,Color Me Badd,Slow Motion (Album Version)
7998,8.595193396592283,-1.8219143710206227,THE TOM ROBINSON BAND,Bully For You
7999,1.6931553555737282,3.8366205997556295,The Funky Lowlives,Breathless
8000,-2.125071242174203,-1.2701692729133103,Timbaland & Magoo,Lobster & Scrimp
8001,7.7934486592578684,-1.729826776237139,Pe'z,Umini Furu Yuki -Snow In The Sea-
8002,5.580584162803374,4.423178681382119,Ashbury Heights,Morningstar in a Black Car
8003,5.726470095070419,4.320899357880685,Tower Of Power,Bittersweet Soul Music
8004,0.2611271263626357,-1.530068885936205,The Wiggles,Unto Us_ This Holy Night
8005,6.10434178658369,-1.2771448238117473,Roy Hall,Three Alley Cats
8006,-2.992781963713525,1.4241134159115447,Musiq,Just Friends (Sunny)
8007,-1.5901775677913894,-2.3309918932800944,SolAce,Cybele
8008,-4.250489229221644,-3.417120918374428,Booka Shade,Body Language / interpretation
8009,3.470886914118071,-2.041936217314823,Zykos,Zeroth
8010,3.9125526977917415,-7.415011029698709,Emitt Rhodes,Somebody Made For Me
8011,0.1390357529428091,-6.838494325605855,Up_ Bustle & Out,Mami
8012,4.987528365796558,2.474162049000198,Black Mountain,Faulty Times
8013,-7.057612214930454,-5.956318730754337,The Gift of Gab,Ride On
8014,-1.7805744157054069,-6.918779050890504,Freestyle Fellowship,Different
8015,-5.612563005568361,3.7210934751869815,Starship,Don't Lose Any Sleep
8016,-4.99584868084164,6.525334532580648,Cirrus,Lilla
8017,0.3085519386017116,1.096227588723056,Liliana Herrero,Entraa De rbol
8018,5.285333226232913,4.550992144004198,A Static Lullaby,Eager Cannibals
8019,1.9725646946087296,2.4281675448553144,Demon Hunter,Driving Nails (String Mix)
8020,-2.754758570391145,-4.9805273432585375,Norman Brown,Serenade
8021,-2.822081045542184,2.9056342820464764,Fuzzy Hair vs Robbie Rivera,The Cat
8022,-1.7281410171910114,-2.705310694060836,Anne Briggs,The Doffing Mistress
8023,-2.490479956722427,-5.951504791550759,The Brooklyn Tabernacle Choir,Be Glad
8024,3.3710575730237182,-1.2205106056382695,Dizzy Mizz Lizzy,Find My Way (2010 Digital Remaster)
8025,-1.6119211909820812,1.1885500720789128,Amy Studt,Misfit
8026,3.8795473430317,5.720211096780805,Nathan Fake,Stops
8027,8.006554693354786,0.783658078514859,The Format,Snails
8028,3.2546360274499815,-4.920356607330809,All Girl Summer Fun Band,Oh No
8029,0.2808891486245407,6.0175277450349105,Big Tymers,Snake
8030,0.6474154364475767,-1.8074771933514535,Terminal Choice,Call Me
8031,8.709829695815577,-1.4884202591479139,James Taylor,Something's Wrong
8032,-1.0731525149725103,-2.4992823744393835,Unwound,Terminus
8033,1.80707834436674,1.89157371769151,Alien Breed,Crackling
8034,0.6522090835910774,2.03776227095739,Atomic Rooster,Little Bit of Inner Air
8035,7.991506182662838,0.9186069743518605,Avalon,Jesus Medley: Jesus Loves Me / 'Tis So Sweet To Trust In Jesus (Faith: A Hymns Collection Album Version)
8036,-4.740150814649442,0.3009825922383742,Buju Banton Feat. Toots Hibbert,54 \ 46
8037,6.275778795845223,5.984254623448392,Jazzamor,callin' venus
8038,3.9770707104584866,2.142615010624064,Richard Shindell,Sparrows Point
8039,1.4926651578709407,5.643191248246854,Jill Sobule,Sold My Soul (LP Version)
8040,-4.102259961924137,-0.09044130471674937,Joan As Police Woman,I Defy
8041,1.4274750085589694,7.827006788970085,Crosby_ Stills & Nash,Cathedral   (LP Version)
8042,6.266909577218629,-4.722483477952305,The Lords,Country Fever
8043,-5.220456807365025,2.8589097674321615,Boy Eats Drum Machine,We Make Our Own Light
8044,1.2124610386603187,2.835001299952137,Tweet,Make Ur Move (LP Version)
8045,1.0539369274839967,8.123575673756333,Golden Bear,Galaxy Queen
8046,-4.232308934915977,0.4285247113996325,Wordburglar,Spit Fresh
8047,0.020535012867673154,3.1004002745666774,Victor Jara,El Tinku
8048,-1.6922490790076574,-3.2678549344833305,A*Teens,Floorfiller
8049,7.635479771847021,-4.050594541690236,Los Wawanco,La Cosecha De Mujeres
8050,4.1130410028548505,2.665748561835749,The Killers,I Can't Stay
8051,-2.3944351534928474,-5.9757260107454515,Marshall Crenshaw,Whatever Way The Wind Blows
8052,-7.46317395374437,4.30788852971271,Octopus Project,Rorol
8053,-1.0437127434459137,6.864108979076192,Hombres G,Que soy yo para ti
8054,-2.7666413543262447,4.241197335931929,The Gabe Dixon Band,Baby Doll
8055,0.6816685778575668,-5.573700679966048,Missill,Toxick
8056,-5.9129635393601525,1.190709833464509,Terra Naomi,Goodbye Letters
8057,-0.039145488576682125,6.7707105186232726,Pepper,Blackout
8058,2.752617640989497,2.919507004504151,Mobb Deep,Party Over
8059,0.05853245399020662,1.6967566598601977,Sleepy John Estes,Little Sarah
8060,-1.5533983482060514,6.961287182002232,One Night Only,Stay At Home
8061,-4.519462355983551,2.7792673627091644,Disciple,The Wait Is Over
8062,-8.86112062037706,1.6587200499576613,Red House Painters,Instrumental (demo)
8063,5.9232589097333,-1.2655726731896433,Colbie Caillat,Realize
8064,-4.884148288213529,-6.003044093252956,Ray Parker Jr. & Raydio,A Woman Needs Love (Just Like You Do)
8065,-7.058531065076663,-5.954950482642616,Glass Candy,Computer Love
8066,-4.858807672456831,2.114339249451888,The Prodigy,Hyperspeed (G-Force Part 2)(Remastered)
8067,3.865916495311492,0.9956897065025005,Traks,Long Train Running
8068,2.7815998712371024,2.8601778267394455,Sir N Marriner/ Academy Of St.Martin,Sinfonie Nr.39 Es-Dur Kv 543
8069,-2.6312235127019337,-1.851415062540174,No Fun At All,Trapped Inside
8070,5.916220850754385,-1.050781247790032,Morcheeba,Big Calm
8071,2.690891516710228,0.4813615513197316,Rise Against,Reception Fades
8072,-4.300963337479589,0.25550189764771064,Konshens,The Realest Song
8073,2.977369491039943,4.899447244806317,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels
8074,3.6521775439745863,1.3461085265550052,David Ruffin,Common Man
8075,-2.3122336890382904,-4.167249971381503,The Van Jets,Comes The Crying
8076,4.97723586921303,7.216247331335582,Frank Reyes,Viviendo en la Soledad
8077,-1.8239627987792972,-4.5181286296746,Annie Lennox,Into The West (Album Version)
8078,0.8741428116145411,2.4572417555375323,Herbie Hancock / Michael Brecker / Roy Hargrove,My Ship
8079,-1.3954783046270187,1.3468674325908698,Don Carlos & Gold,Declaration Of Rights
8080,-0.5267093534662893,2.61894506298464,Walter Becker,My Waterloo (Album Version)
8081,-1.038063227958656,-1.677143903558134,Cirith Ungol,Blood & Iron
8082,-6.388396627988626,-4.694090825077197,Joan Osborne,Why Can't We Live Together
8083,-0.14921030934493745,1.400192695185832,Condo Fucks,Gudbuy TJane
8084,-1.461413986690529,5.917467488798004,Iron Sy,Mon Vcu
8085,6.119756174113674,1.0982589284860151,Keith Hudson,I Broke The Comb
8086,5.534790151924429,4.463002777948841,Portugal The Man,Gold Fronts
8087,-4.834336488255748,6.508978517652721,Creedence Clearwater Revived,Suzy Q
8088,-1.4320946898737112,1.1838479412626028,Lyte Funkie Ones,I Will Show You Mine
8089,1.9277716043190067,3.689939831231504,DNS Project,Mindful
8090,3.9351935114818,-1.3907800313130347,Myriam,Ni Un Roce
8091,-5.785005897036667,1.5345175271491969,Noize Suppressor,Under Paradise
8092,-0.20577448813671992,-4.046122869878686,Adequate 7,Forward Motion
8093,-2.7826525769690846,2.759262427223898,Us3,World No More
8094,8.251789604310236,-2.8663991916842875,Eyedea & Abilities,Reintroducing
8095,0.06051740588188244,3.31718444572519,Jimmy McGriff,Cherry Point (2006 Digital Remaster)
8096,-2.632795471052067,1.1391861605299198,Jane's Addiction,Stop ( LP Version )
8097,-1.4964120892346735,6.463523764226433,Climax Blues Band,Mistress Moonshine
8098,-4.819154912468275,1.5698174655008328,Carly Simon,Vengeance (LP Version)
8099,0.34684339070619274,2.552758386645036,Annihilator,Snake In The Grass (Album Version)
8100,-0.5537591228425832,2.81980655812905,Styrofoam,If I Believed You/Back Into Focus
8101,0.3988545971421836,-5.474825321694113,Jackson 5,If I Don't Love You This Way
8102,0.03372164344183029,8.916030322172865,Frank Ifield,Since You Went Away (1959 Digital Remaster)
8103,5.955959547357216,-1.272051629347516,Amy Ray,Bus Bus
8104,-0.6383744428995543,8.726269271096124,Say Anything,That Is Why
8105,-2.9822646047239365,-1.4302294841409116,China Crisis,The Soul Awakening
8106,1.8288250628318845,-5.248497609723267,Fiona Apple,The Way Things Are
8107,-3.3570034528262624,-1.1830946724581979,Chris Standring,Miss Downtown Sugar Girl
8108,0.14369370822087038,-6.8373134550240655,Jars Of Clay,Jesus_ I Lift My Eyes
8109,4.048595535478375,6.891522004402117,Billy Talent,Devil In A Midnight Mass (Demo)
8110,-5.067014703997953,-5.925196380230473,TasteXperience,Summersault
8111,-6.824365644207608,-3.1620257749582006,Gasolin',Jeg er Splittergal
8112,3.222577623188657,6.383517054202684,Aaron Neville,Wrong Number
8113,2.2574382416956413,-3.651034246710118,Robert Wilkins,That's No Way To Get Along
8114,-0.7697491814047352,-1.436344719262195,Scan X,Infinity
8115,-4.283469805212758,1.245870603591086,Little Beaver,I Feel Like Crying
8116,-1.5850104708527883,2.2366737038130307,Nao Zumbi,Vai Buscar
8117,-3.8011857255275654,5.612695739840633,Cirrus,Aux crochets de la lune
8118,-3.997067204632584,4.184471132926015,Holly Golightly,Where Can I Go
8119,-0.8486311860396429,6.171170920823736,The Datsuns,Too Little Fire
8120,3.5506597477924613,3.6559720307726735,John Prine,Sweet Revenge (LP Version)
8121,9.090455964202455,1.9837761659507689,Los Visitantes,Tanta Trampa
8122,-6.5599020316443175,-4.638684604549497,Puppetmastaz,Pet Sound
8123,7.1802087524354885,-2.1136717096687665,Anoushka Shankar,Yaman Kalyan
8124,-5.634223365377283,4.984273574288494,The Grifters,Radio City Suicide (Album)
8125,-0.9110456846101772,-2.91029822953002,Vanessa Hudgens,Paper Cut
8126,0.5518474347092929,-7.963981698680185,Jan Delay,Plastik
8127,1.3528031794968094,7.899753635259782,Harlan T. Bobo,Drank
8128,3.904845353239801,-4.852169042411235,Junior Walker,Shotgun
8129,-3.784202360301226,-2.7118986334506223,Bob Wills,I Wonder If You Feel The Way I Do
8130,-0.978053838378532,4.079531486625733,Intocable,Soador Eterno
8131,1.2653978780884014,5.406181032149662,Erin Bode,Time After Time
8132,3.5389734397279877,6.986101589005947,Calvin Richardson,Sang No More
8133,1.981755930977536,4.268260573311975,Krafty Kuts,Krafty Pervert
8134,-0.02551184020464677,-4.00725467274262,Alize,L'Aliz
8135,-0.8638720694769446,-5.656558369234109,Does It Offend You_ Yeah?,Let's Make Out
8136,-6.969139322701184,-2.1997994706237125,Michael Jackson,"Childhood (Theme From ""Free Willy 2"")"
8137,-2.5891337759075492,-6.085677729732026,The Dirty Dozen Brass Band,Remember When
8138,3.7311751106325,0.310227952706605,Michelle Branch,Breathe (The Passengerz Tuff Radio)
8139,3.106043192256854,8.914316727247577,PeterLicht,dein Tag (Reise geht zurck an den Anfang)
8140,3.810693483751193,4.349682809433369,Set Your Goals,look closer
8141,0.8397850526961731,-3.075619202606552,Van Der Graaf Generator,Masks
8142,-0.08642481723826417,7.326930725361261,Dapayk solo,This Is The...
8143,-1.2041843289326564,0.6488289417272791,Roni Size / Reprazent / Bahamadia,New Forms
8144,-1.908119543728154,2.558954257474781,Cal Smith,Country Bumpkin
8145,-1.0367977417365704,-7.448472347128707,The Derek Trucks Band,Crow Jane
8146,-1.8071554200710185,-3.4635667499318212,Rockwell,Underpass
8147,-0.09299584992446415,0.4728346755209632,Kool Moe Dee,To The Beat Y'All
8148,-2.8779171361416287,-5.253335487482797,Wheat,Little White Dove
8149,1.2673645482524891,3.9176652415493254,Gabriella Cilmi,Sanctuary
8150,4.717062606769192,1.947913422734512,Goldtoes featuring B-Legit_ Beeda Weeda_ Berner_ Dem Hoodstarz_ Federation,Blow It
8151,3.941386636160213,-4.9911283517145675,Call Me Lightning,Bottles And Bottles
8152,6.243133699232626,6.034345767813702,Hablando en Plata,Inocencia
8153,-1.2239722153809802,1.7391731886406328,Halifax,A Tint Of Rain
8154,7.265521910145432,-0.799306674114585,Jeru The Damaja,One Day
8155,3.387251133965703,4.706046105659402,Betagarri,Bizitzari txistuka
8156,-0.13567524420037738,-2.268977612108634,T. Graham Brown,Sweet Believer
8157,-7.350728019942703,-5.493180950860918,Kristin Chenoweth,Popular
8158,7.364683282450089,-3.2059119096508595,Blue Ketchuppp,Don't Trust Your Computer
8159,-7.663552470261965,4.525512596316624,Jos Afonso,Grndola Vila Morena
8160,7.511415156523913,-0.5700020504604457,The Grapes Of Wrath,Breaks My Heart
8161,-5.83513000438248,2.0669310288991953,Paperboys,What You Need
8162,-1.3395011368265375,4.928145870352592,Joshua Kadison,Beautiful In My Eyes (Album Version)
8163,-5.055876235864441,4.408746910083661,Jack McDuff / Joey DeFrancesco,Please Send Me Someone To Love
8164,3.7653477736295673,-5.523441910672998,Thrice,A Song For Milly Michaelson
8165,2.985146047308208,-2.2603844210336055,Bertine Zetlitz,Fate (Disclab Remake- Radio Version)
8166,-4.055399953966101,2.5991262239090704,Gregory Isaacs,Miss Touch & Go
8167,6.307170487284144,5.9083143639072,Brunning Sunflower Blues Band,If You Let Me Love You
8168,-2.5733731595095235,-1.6251008661091475,Christina Y Los Subterraneos,Las Suelas De Mis Botas
8169,0.6485953587264989,8.572675127345782,The Human League,Betrayed
8170,0.8243320179478587,-1.1815535214970128,Sebastian Ingrosso & Laidback Luke,Chaa Chaa (EDX's Marrakesh Souk Remix)
8171,-2.576270318690362,-1.1012754914215983,Allen Toussaint,Happiness (Remastered LP Version)
8172,-2.335188777475884,-1.550171042501757,Jurassic 5,The Game
8173,1.1466786483643978,-1.2367569915953427,Alexander 'Skip' Spence,Little Hands
8174,4.474661549017667,0.4405600701984583,Junkie XL,Rail Yard
8175,5.976349299691377,-4.43862889118527,Elvin Bishop,The Things That I Used To Do
8176,-3.733282062740225,-3.077112422993624,Jane Monheit featuring Michael Buble,I Won't Dance
8177,-6.885563007721077,2.8555980813877135,Heaven & Hell,The Sign Of the Southern Cross(live)
8178,0.5715390191832062,-1.3482586243833512,Steel Pulse,Burning Flame
8179,2.537588037008366,-8.226133355651143,Lambchop,I'm Thinking Of A Number
8180,2.738168129549648,-3.8557518067800896,The Sound,Iron Years
8181,4.581418809529097,0.4760541302888754,Jos Jos,El Triste
8182,2.1944773594804134,2.277175290768927,Lara Fabian,Mamy Blue
8183,5.9184415878084655,-5.981834510169241,DJ Screw,Leaving You
8184,-1.6939934363211053,-1.7846796635666315,The Subdudes,Wedding Rites (I Already Knew You)
8185,3.631917369056048,1.3225435241018737,Steve Harley_ Cockney Rebel,Riding the Waves
8186,-2.906651073424718,0.5356382468652916,Adolescents,Democracy
8187,-9.034622968624639,-0.013780931435203774,The Residents,Constantinople
8188,0.07581770848725358,6.014580193652878,Dead Poetic,Lioness
8189,3.8044542762961457,-4.2682610642002325,The Gift,Are You Near ?
8190,-5.4346942164942655,-3.6021885694809037,Birli Lagrne,Place du Tertre
8191,-0.09910756838282304,7.320534541530902,Kermit Ruffins,Some Of These Days
8192,4.317438277561211,-2.7653984487416636,Shooter Jennings,Bad Magick
8193,-5.13461812436208,-2.394883088227967,PAULA COLE,Safe In Your Arms
8194,7.769004537931971,0.023237773671077176,AZ,Take Care of Me
8195,-2.5187211314310223,-5.311091929814196,The Oh Sees,Iceberg
8196,6.438712323295705,1.2634186120086226,Vanilla Muffins,I'm Not The Same Fool (Written By Frankie Flame)
8197,4.48812593695799,-0.8887781414707668,IIIRD Tyme Out,Swing Low_ Sweet Chariot
8198,-3.4980189019684085,3.7541492342147063,George Clinton Featuring Digital Underground,Knee Deep (Deep As A Mutha Funker Remix) (Explicit) (Feat. Digital Underground)
8199,-2.3194828259881803,6.653412845551516,Gibonni,KAD MI NEBO BUDE DOM
8200,-1.2679598374002827,-2.795948630330886,Martha Wainwright,La Foule
8201,-1.3958256114234158,-1.4219417409415727,Vladislav Delay,Huone
8202,4.285347695116387,6.330541618496929,The Sonics,You've Got Your Head On Backwards
8203,6.678332306187062,0.6331059228857868,Modern English,I Melt With You
8204,-5.659853422040314,4.870399595067437,Abassi All Stars,Roots Woman
8205,-6.4489240062182684,1.625150721301834,Macaco,Se Acab El Baile
8206,-2.075971655077792,0.997657306822626,Yuppie Flu,One Shot
8207,0.37768825862927197,8.317742257372615,Dayglo Abortions,Proud To Be A Canadian
8208,2.8856037695917336,-6.0861199041746366,Federation,Happy I Met You (Single Version)
8209,-3.176214959347204,-6.019527616060508,Oleta Adams,When Love Comes To The Rescue
8210,-6.083657897183989,4.713639593927571,Michael McDonald,Signed_ Sealed_ Delivered I'm Yours
8211,0.6087866658163599,2.5336856718436755,Cursive,The Casualty
8212,-2.4841852600960617,-3.1003848267107896,Gianmaria Testa,Voce da combattimento
8213,-2.1945450737658434,1.740262326875195,Serebro,Sound sleep
8214,4.220333709165176,5.70169731131609,Braid,Movie Clock Star
8215,8.0647750048875,-1.3804251298129395,Afghan Whigs,John The Baptist
8216,7.3801031392022205,-3.248180411201188,Tarrus Riley,Save The Children
8217,4.5645742022838975,5.8854495512326,I Scream Ice Cream,Closing Time Closing In
8218,-0.8870519042230381,8.40457869750995,John Butler Trio,Funky Tonight (Album Version)
8219,4.658171485673058,-6.2236692836290075,Linkin Park,Given Up [Third Encore Session]
8220,-1.763375400227602,4.02716789975025,Third Eye Blind,Good For You (LP Version)
8221,-0.4518503062725357,0.9806213154591144,R. Kelly & Public Announcement,Keep It Street
8222,-0.801888202982255,-8.28786561157618,Minus The Bear,When We Escape
8223,5.200617292820206,-7.5056390493300285,Charlie Peacock,Insult Like The Truth  (Full Circle Album Version)
8224,-2.0038891678969897,1.139427194095137,Mack 10 / Mikkey / Big Tymers,King Pin Dream
8225,-5.198638799950749,-0.6259299556061326,Dave Alvin,I Am Bewildered
8226,3.1847001382627766,8.94939503380485,Pixies,All Over The World
8227,-6.1246826284765366,4.690338393208001,Angela Lansbury;Sterling Clark;Harvey Evans,Me And My Town
8228,-6.914610963056732,-0.9204791170647114,Vicki Anderson,Don't Throw Your Love In The Garbage Can
8229,-5.21537464232459,4.876452006872327,Lush,Ciao !
8230,0.9015227830201848,5.237865519772694,Mad Caddies,State of Mind
8231,-7.302316436352314,0.627114770858697,Ms. Dynamite,Watch Over Them
8232,-7.340893628397498,-5.521627699851161,The Members,Radio
8233,-0.44733364750746335,8.768539585747352,King Sunny Ade,Eje Nlo Gba Ara Mi
8234,-0.07661919172464816,5.869445324504257,Icewater,Baby Love Me
8235,1.8149464851603023,-0.226205462719014,Dub Pistols,Gave You Time
8236,6.214280296962634,-5.901178909891401,Built To Spill,Rearrange (Single Version)
8237,5.8610447031708,3.5226443599016086,Modest Mouse,Perpetual Motion Machine
8238,-2.393189817317947,-7.208228747963987,Cartola,Depoimento De Cartola
8239,4.596183812378315,-6.436780827959399,Martha And The Muffins,Terminal Twilight
8240,-0.4369349534608499,8.622516671265462,Nelson Rangell,Always
8241,-2.9605307204115823,8.620185456310054,Yungchen Lhamo,Par Panee Dawa Shar
8242,-1.4267721982567187,6.614274153858592,Ambrosia,You're The Only Woman
8243,0.10827616027722749,3.5022164529424322,Sammie,I Like It (Remix)
8244,7.645237187719188,-0.6566869187847414,Simon Webbe,Grace
8245,2.277122550931132,2.3506805818797334,Slum Village,1-800-S-L-U-M (Clean Version)
8246,0.6010597915314316,-5.5680590257224605,Mike E. Clark,The Landing
8247,8.375536319145446,-1.0873050541289233,War Tapes,Take Me Like Nothing
8248,7.635843833191486,-2.7197706037750806,Kim Waters,Sweet Desire
8249,7.645568352136308,-4.086369011525031,Alison Moyet,Chain Of Fools
8250,1.952770716118672,5.28623721763688,Phyllis Nelson,Move Closer
8251,-8.018833698736046,3.3695815759290424,Led Zeppelin,Since I've Been Loving You  (Album Version)
8252,-2.2557355755905193,-3.6060229119066256,Cut Copy,Out There On The Ice
8253,4.773814524894957,-1.0700328750212547,Nerf Herder,Jenna Bush Army
8254,4.634107083506509,-1.7076513499382735,Youngbloodz Featuring Killer Mike,Hustle
8255,4.957178267171438,-4.619549311231609,Trentemller,Vamp (Live Edit) (Bonus Track)
8256,6.609244302715926,2.5204784179245765,Koyi K Utho,Prosthetic Conscience
8257,1.9340174276735105,-8.729290957383586,Kim Waters,Two Keys To My Heart
8258,-2.357312061897432,6.74289477736964,Igor Vdovin,Russian Sailor's Trip In Brazil
8259,5.344821878568613,0.752011938678891,Chris Isaak,Think Of Tomorrow (LP Version)
8260,0.2817799710209624,2.6017689277580263,Guce  featuring Mr.1,Caked Up
8261,-2.12340207505829,-0.8798405065031967,Baby Teeth,Mandy
8262,-1.7091794967170704,-1.8654995322724095,Wax,All Over Again
8263,-7.0211898291740065,0.6048949709950834,Air,Fanny Scivola Con Le Labbra
8264,4.8669312720234315,-2.302156318240296,Trio Los Panchos,Besame Mucho (Album Version)
8265,5.200321587366375,-1.4140015443815974,Charlie Hunter Trio,Wizard Sleeve
8266,4.942929928251532,-3.762908253274982,Daniel Johnston,Fly Me To The Moon
8267,-3.2870289754697986,-7.7701101383751725,Epic Hero,Falling Over You
8268,-1.3210017702923866,-2.403220047048575,Gramatik,Lonely Cold
8269,-4.608932327553127,4.505080913342644,Finde,Contra la Pared
8270,-0.09219831509447528,1.7520892365779737,Rockefeller,Do It 2 Nite
8271,0.6612261258142377,-7.63592353480455,Wailing Souls,Scientific Dub Mix Version 2
8272,2.854997939891899,-0.5780203584768611,Bellini,Samba De Janeiro
8273,-5.4458991596882695,3.878341465263232,Happy Mondays,'Enery
8274,-2.6934097539457316,2.383003199814608,Pastor Troy feat. Mr. Mudd,Still Looking
8275,-2.7132759310222734,-6.2873352745642235,Manafest,Rockin Me
8276,-1.8986537444830225,4.82331704680624,Hidrogenesse,Gimnstica Passiva
8277,-6.591786284199035,-1.1290991781069295,Neal Morse,It's not too late
8278,-4.232648953425383,-5.942652724547418,Danton Eeprom,Missing
8279,-4.99784868263594,-0.2275593016793325,Regina Belle / Glenn Jones,From Now On
8280,7.603678185643475,-3.93416466223314,John Mayer Tribute,City Love
8281,5.176165031712684,-4.403271910097224,June Tabor,The Bonny Boy
8282,6.596096140432789,-2.134624134071224,Karen Peck And New River,I Can Talk About It
8283,6.821233270185487,-0.6237127410136196,Survivor,Burning Heart
8284,-2.5921661354556256,2.253630840163487,Natalie Cole,The Christmas Song [Chestnuts Roasting On An Open Fire]
8285,-6.2871440266055885,5.9003248763587095,PlayRadioPlay!,Mr. Brightside
8286,2.8481742512163746,-1.7520977132936093,Trailer Choir,Rockin' The Beer Gut (HOLLA Day Version)
8287,-2.6158301302607825,7.128045075974289,Afterhours,Questo Pazzo Pazzo Mondo Di Tasse
8288,-0.04482941187595405,0.134668900905879,Dr. Ring-Ding & The Senior Allstars,Run Run
8289,-1.0241310171430251,-0.9102425110701404,Neil Diamond,Save The Last Dance For Me
8290,-5.995546944137517,-2.4568561973641474,Matisyahu,Refuge
8291,-8.225143062614753,-2.7720740292813826,David Byrne & Fatboy Slim feat. Candie Payne & St. Vincent,Every Drop Of Rain (Album Version)
8292,-6.713858242570359,0.9904318680330974,16 Bit Lolitas,Cabardi Loca
8293,9.313906304238246,-0.38874901306728415,Melchior Productions,All There Is
8294,7.760874089071786,1.7121362950494339,Kimya Dawson,I'm Fine
8295,4.16576753283671,5.231350148810599,God Help The Girl,Funny Little Frog
8296,-4.909404799747987,6.5671909465919445,Eddie Money,Running Back
8297,7.992830343757533,0.9089036885215565,Jim Gaffigan,Future Pope (Doing My Time (Clean Version))
8298,-5.479316415327692,1.705256598126658,Adriana Evans,Same As I Ever Was
8299,-0.9865570343961712,-3.921041208674121,Dead Prez,Happiness
8300,5.1620316558941175,0.8070835306496672,Orquesta El Arranque,Mariposita
8301,-1.2773981832008658,3.8958116034644674,Bone Thugs-N-Harmony,The Righteous Ones Featuring David's Daughters
8302,-0.06464551386982675,0.1097360433106827,Cluster,Ain't no mountain high enough
8303,1.9817414784493468,-2.6928071657094237,Unwrapped,Beautiful
8304,-2.087859705757499,4.777546266533808,Lil' Zane,Partners Come Along Too
8305,2.255503370962408,0.9583128735495754,Sleater-kinney,The Remainder
8306,5.171317087117557,6.693459095704983,autoKratz,Stay the Same (Alex Gopher Remix)
8307,1.994293603576016,-2.6639188577309105,Virgin Black,Midnight's Hymn
8308,3.527751510883125,2.109999103398968,A*Teens,With Or Without You
8309,-1.6974107117535664,3.1386546552298142,Mexican Institute of Sound,Bievnvenidos A Mi Disco
8310,2.002893685220241,-2.6545160974707964,Bob James,Hands On (Album Version)
8311,-6.1782095514349775,3.0577943159547147,Chris Gaffney and the Cold Hard Facts,Fade to Grey
8312,-5.203530088114832,8.26044350911461,TYGA,Every Girl
8313,2.28011736111636,-6.444987688934944,Dave Alvin,Don't Look Now
8314,-3.4480847041149896,-3.27837265940107,Elisabeth Withers,Heartstrings
8315,5.47644677205934,-5.7491352171838095,Razah,You Can Go Away Girl
8316,6.306988442294593,5.901781345570597,Maximilian Hecker,Summer Days In Bloom
8317,3.8584189834481633,2.907604750061768,Tryo,Suprmatie
8318,5.8942825991841685,-1.4254794569382307,Porno For Pyros,Tonight ( LP Version )
8319,-2.3814953139967336,-6.456699627194475,Billy Pilgrim,Get Me Out Of Here  (LP Version)
8320,-5.0697123694093085,-0.99737724827184,Brendan Benson,Insects Rule
8321,2.363149096733455,-0.5540900974610335,Bel Canto/Faskil,Dorothy's Victory
8322,4.550474396145039,-7.792027583369123,Syreeta,Your Kiss Is Sweet
8323,2.3845333704501193,5.253724110450608,Brand X,Nuclear Burn
8324,-1.6329676674465623,-2.719484458855737,Fannypack,Do It to It
8325,-3.9667862897937263,3.744598442791169,Reyli,Que Nos Paso
8326,-5.2551225088494915,5.030288488602697,JET,Come On Come On (Digital Album Version)
8327,-2.1998218387452257,0.6350925126785216,O Children,Dead Eye Lover
8328,0.8692447522636406,0.31500148257647814,Beenie Man featuring Lady Saw & Sean Paul,Bossman (Explicit) (Feat. Lady Saw & Sean Paul)
8329,3.155010326612483,-5.309566038137985,Scott Mac,Damager 02
8330,4.335023599072839,-1.7242155892347455,Chimaira,Comatose (Album Version)
8331,-4.4903831594616985,0.3152432819160071,Sieges Even,The Weight
8332,-2.699144432975926,-5.292264141528504,AGATHODAIMON,Novus Ordo Seclorum
8333,-2.3974840332766716,6.762051950318862,G-Unit,I Smell Pussy
8334,2.548016539995236,2.9435134676415102,Amelia Curran,Hands On A Grain Of Sand
8335,-3.3753151059979833,2.0818947501807834,Peter Sarstedt,walk down real streets
8336,5.036402641932293,-1.7153412161997204,John Butler Trio,Thou Shalt Not Steal (Non Album Track)
